,posixtime,model,SN,O2Concentration,AirSaturation,Temperature,CalPhase,TCPhase,C1RPh,C2RPh,C1Amp,C2Amp,RawTemp,Julian_Date
798,1510077101.74,4831,277,286.257,91.43726,15.27677,32.88766,32.88766,41.30812,8.420464,805.6295,918.3264,361.0719,2458065.20257
799,1510077106.74,4831,277,286.2744,91.44043,15.27555,32.88752,32.88752,41.30783,8.420311,805.5166,918.3032,361.1118,2458065.20263
800,1510077111.74,4831,277,286.2129,91.42427,15.2773,32.8892,32.8892,41.30904,8.419838,805.5103,918.24,361.0544,2458065.20269
801,1510077116.74,4831,277,286.3116,91.46086,15.27988,32.88397,32.88397,41.30467,8.4207,805.3986,918.1811,360.9703,2458065.20275
802,1510077121.74,4831,277,286.3447,91.44589,15.2669,32.88871,32.88871,41.30693,8.418221,805.4384,918.1815,361.3939,2458065.2028
803,1510077126.74,4831,277,286.4321,91.49339,15.27687,32.88049,32.88049,41.3017,8.421211,805.3625,918.2476,361.0687,2458065.20286
804,1510077131.74,4831,277,286.4401,91.49625,15.27702,32.88009,32.88009,41.29948,8.419395,805.2626,918.2883,361.0638,2458065.20292
805,1510077136.74,4831,277,286.409,91.48457,15.27612,32.88177,32.88177,41.29994,8.418167,805.1309,918.1482,361.0931,2458065.20298
806,1510077141.74,4831,277,286.504,91.50676,15.27199,32.87985,32.87985,41.29834,8.418488,805.2216,918.2249,361.2279,2458065.20304
807,1510077146.74,4831,277,286.5226,91.50841,15.26982,32.88011,32.88011,41.29904,8.41893,805.2267,918.2752,361.2988,2458065.20309
808,1510077151.74,4831,277,286.4544,91.50227,15.27775,32.87917,32.87917,41.29909,8.419922,805.1722,918.2569,361.0399,2458065.20315
809,1510077156.74,4831,277,286.4252,91.49231,15.27745,32.88049,32.88049,41.29926,8.418762,805.068,918.2632,361.0497,2458065.20321
810,1510077161.74,4831,277,286.3894,91.48715,15.2806,32.88047,32.88047,41.29887,8.418404,805.0733,918.2485,360.9469,2458065.20327
811,1510077166.74,4831,277,286.3693,91.47993,15.28021,32.88147,32.88147,41.29996,8.418488,805.1165,918.2201,360.9595,2458065.20333
812,1510077171.74,4831,277,286.3922,91.47853,15.27579,32.88261,32.88261,41.30032,8.417709,805.2332,918.1993,361.1038,2458065.20338
813,1510077176.74,4831,277,286.3972,91.48249,15.27696,32.88186,32.88186,41.30186,8.420006,805.1895,918.1379,361.0656,2458065.20344
814,1510077181.74,4831,277,286.4185,91.49037,15.27753,32.88073,32.88073,41.30011,8.41938,805.202,918.2144,361.0471,2458065.2035
815,1510077186.74,4831,277,286.3082,91.44881,15.27432,32.88672,32.88672,41.30597,8.41925,805.3698,918.2207,361.1518,2458065.20356
816,1510077191.74,4831,277,286.3022,91.44682,15.27428,32.88699,32.88699,41.30502,8.418037,805.3639,918.3284,361.1531,2458065.20361
817,1510077196.74,4831,277,286.3347,91.4669,15.27919,32.88335,32.88335,41.30273,8.41938,805.2567,918.2651,360.9928,2458065.20367
818,1510077201.74,4831,277,286.2841,91.44627,15.27693,32.88647,32.88647,41.30539,8.418915,805.3242,918.2654,361.0667,2458065.20373
819,1510077206.74,4831,277,286.2393,91.44411,15.28312,32.8854,32.8854,41.30389,8.418495,805.2521,918.2183,360.8647,2458065.20379
820,1510077211.74,4831,277,286.1942,91.4388,15.28773,32.88507,32.88507,41.3027,8.417633,805.1456,918.205,360.7141,2458065.20385
821,1510077216.74,4831,277,286.3428,91.46517,15.277,32.88406,32.88406,41.30162,8.417564,805.187,918.2338,361.0645,2458065.2039
822,1510077221.74,4831,277,286.3722,91.47857,15.27906,32.8819,32.8819,41.30177,8.419876,805.1477,918.1948,360.9972,2458065.20396
823,1510077226.74,4831,277,286.3003,91.46816,15.28543,32.88183,32.88183,41.29865,8.416817,805.1257,918.2746,360.7891,2458065.20402
824,1510077231.74,4831,277,286.3634,91.47601,15.27918,32.88219,32.88219,41.30106,8.418861,805.082,918.1665,360.9932,2458065.20408
825,1510077236.74,4831,277,286.1504,91.42123,15.28591,32.88771,32.88771,41.30519,8.41748,805.273,918.2242,360.7736,2458065.20414
826,1510077241.74,4831,277,286.1693,91.42969,15.28714,32.88636,32.88636,41.30608,8.419716,805.3111,918.1773,360.7333,2458065.20419
827,1510077246.74,4831,277,286.0525,91.39668,15.28933,32.89009,32.89009,41.30688,8.416794,805.3807,918.1932,360.6618,2458065.20425
828,1510077251.74,4831,277,286.0326,91.38763,15.28796,32.89154,32.89154,41.30798,8.416443,805.4173,918.1948,360.7065,2458065.20431
829,1510077256.74,4831,277,285.9874,91.38268,15.29279,32.89112,32.89112,41.30943,8.418312,805.3865,918.1195,360.549,2458065.20437
830,1510077261.74,4831,277,286.1157,91.40965,15.28566,32.88924,32.88924,41.30762,8.418381,805.3536,918.1721,360.7817,2458065.20442
831,1510077266.74,4831,277,286.0887,91.40393,15.28713,32.88965,32.88965,41.30672,8.417068,805.4222,918.2292,360.7337,2458065.20448
832,1510077271.74,4831,277,286.0602,91.40336,15.29149,32.88876,32.88876,41.30627,8.417511,805.3181,918.1335,360.5915,2458065.20454
833,1510077276.74,4831,277,286.0469,91.39845,15.29114,32.88947,32.88947,41.30836,8.418892,805.3853,918.1589,360.6028,2458065.2046
834,1510077281.74,4831,277,285.953,91.36387,15.28882,32.89439,32.89439,41.31007,8.415688,805.3789,918.065,360.6786,2458065.20466
835,1510077286.74,4831,277,286.059,91.40794,15.29401,32.88763,32.88763,41.306,8.418365,805.2038,918.1799,360.5093,2458065.20471
836,1510077291.74,4831,277,286.1465,91.43316,15.29262,32.88472,32.88472,41.302,8.417282,805.1187,918.1008,360.5546,2458065.20477
837,1510077296.74,4831,277,286.1855,91.45039,15.29505,32.882,32.882,41.29999,8.417992,805.1419,918.0842,360.4752,2458065.20483
838,1510077301.74,4831,277,286.2638,91.47555,15.2951,32.87878,32.87878,41.2966,8.417816,804.9462,918.0406,360.4735,2458065.20489
839,1510077306.74,4831,277,286.3305,91.49946,15.29643,32.87545,32.87545,41.29289,8.417442,804.7963,917.9905,360.4303,2458065.20495
840,1510077311.74,4831,277,286.3472,91.50148,15.29475,32.87556,32.87556,41.29242,8.416862,804.7625,918.0627,360.4849,2458065.205
841,1510077316.74,4831,277,286.369,91.51172,15.29638,32.8739,32.8739,41.29053,8.416626,804.6584,918.0886,360.4319,2458065.20506
842,1510077321.74,4831,277,286.5573,91.57121,15.29605,32.8664,32.8664,41.28407,8.417671,804.6171,918.0146,360.4424,2458065.20512
843,1510077326.74,4831,277,286.5853,91.56367,15.28769,32.86919,32.86919,41.28625,8.417068,804.6011,918.0566,360.7155,2458065.20518
844,1510077331.74,4831,277,286.5379,91.57276,15.29999,32.86535,32.86535,41.28421,8.418861,804.4068,918.0357,360.314,2458065.20524
845,1510077336.74,4831,277,286.5398,91.5711,15.29883,32.86581,32.86581,41.28265,8.41684,804.3655,917.9781,360.3518,2458065.20529
846,1510077341.74,4831,277,286.6978,91.61925,15.29763,32.85995,32.85995,41.27834,8.418381,804.2772,917.9962,360.391,2458065.20535
847,1510077346.74,4831,277,286.6071,91.60186,15.30354,32.86087,32.86087,41.27635,8.415482,804.1672,917.9781,360.1981,2458065.20541
848,1510077351.74,4831,277,286.8731,91.6626,15.29123,32.85584,32.85584,41.27275,8.416908,804.0787,917.9532,360.6,2458065.20547
849,1510077356.74,4831,277,286.9627,91.69059,15.29089,32.85236,32.85236,41.26709,8.414726,803.9187,917.9485,360.6111,2458065.20552
850,1510077361.74,4831,277,287.0047,91.7144,15.29618,32.84818,32.84818,41.2652,8.417015,803.838,917.9333,360.4385,2458065.20558
851,1510077366.74,4831,277,287.1546,91.74834,15.28908,32.84543,32.84543,41.26134,8.415909,803.8115,917.9982,360.67,2458065.20564
852,1510077371.74,4831,277,287.2561,91.78274,15.2901,32.84084,32.84084,41.25642,8.415588,803.6314,917.9003,360.6367,2458065.2057
853,1510077376.74,4831,277,287.4164,91.82291,15.28447,32.83698,32.83698,41.25298,8.416,803.5602,918.079,360.8205,2458065.20576
854,1510077381.74,4831,277,287.5206,91.84954,15.28113,32.83432,32.83432,41.24998,8.415665,803.236,917.8428,360.9294,2458065.20581
855,1510077386.74,4831,277,287.7618,91.91127,15.27338,32.82819,32.82819,41.24324,8.415047,803.3192,917.9987,361.1825,2458065.20587
856,1510077391.74,4831,277,287.8133,91.92769,15.27339,32.82611,32.82611,41.2406,8.41449,803.0684,918.0425,361.1822,2458065.20593
857,1510077396.74,4831,277,288.0265,91.98987,15.27038,32.8189,32.8189,41.23431,8.415413,802.8803,918.1299,361.2804,2458065.20599
858,1510077401.74,4831,277,288.1735,92.01838,15.26109,32.81731,32.81731,41.23244,8.415123,802.7172,918.1009,361.5836,2458065.20605
859,1510077406.74,4831,277,288.3685,92.08257,15.26206,32.80899,32.80899,41.22583,8.41684,802.5095,918.1193,361.5521,2458065.2061
860,1510077411.74,4831,277,288.6216,92.15856,15.2596,32.79993,32.79993,41.21629,8.416359,802.3268,918.2059,361.6322,2458065.20616
861,1510077416.74,4831,277,288.5321,92.13773,15.26351,32.80171,32.80171,41.21608,8.414368,802.1871,918.1821,361.5046,2458065.20622
862,1510077421.74,4831,277,288.596,92.16093,15.26491,32.79848,32.79848,41.2139,8.415421,802.0438,918.0468,361.4589,2458065.20628
863,1510077426.74,4831,277,288.7517,92.21292,15.26607,32.79166,32.79166,41.20833,8.416664,801.9961,918.1599,361.4211,2458065.20633
864,1510077431.74,4831,277,288.6279,92.17207,15.2654,32.79697,32.79697,41.21205,8.415085,801.9752,918.2846,361.443,2458065.20639
865,1510077436.74,4831,277,288.8192,92.24182,15.26977,32.78722,32.78722,41.20206,8.414841,801.7494,918.1953,361.3004,2458065.20645
866,1510077441.74,4831,277,288.8632,92.23025,15.25686,32.79148,32.79148,41.20589,8.414406,801.8602,918.194,361.7217,2458065.20651
867,1510077446.74,4831,277,288.9847,92.26807,15.25639,32.78681,32.78681,41.20068,8.413872,801.7171,918.2238,361.7371,2458065.20657
868,1510077451.74,4831,277,289.1173,92.3038,15.25306,32.78304,32.78304,41.19775,8.414719,801.6185,918.1757,361.8456,2458065.20662
869,1510077456.74,4831,277,289.1194,92.31035,15.25601,32.78157,32.78157,41.19768,8.416107,801.5438,918.2512,361.7493,2458065.20668
870,1510077461.74,4831,277,289.1511,92.32881,15.26022,32.77833,32.77833,41.19444,8.416115,801.434,918.2223,361.6121,2458065.20674
871,1510077466.74,4831,277,289.1304,92.33453,15.26642,32.77626,32.77626,41.19099,8.414734,801.252,918.2086,361.4098,2458065.2068
872,1510077471.73,4831,277,288.9944,92.30956,15.27569,32.77739,32.77739,41.19234,8.414948,801.2474,918.1102,361.1072,2458065.20686
873,1510077476.74,4831,277,289.0286,92.31429,15.27257,32.77747,32.77747,41.19238,8.414909,801.3517,918.17,361.2088,2458065.20691
874,1510077481.74,4831,277,288.8868,92.28233,15.27928,32.78004,32.78004,41.19644,8.416405,801.3837,918.1093,360.9898,2458065.20697
875,1510077486.73,4831,277,288.8886,92.27589,15.27576,32.78162,32.78162,41.19695,8.415329,801.5073,918.1322,361.1048,2458065.20703
876,1510077491.73,4831,277,288.7344,92.2345,15.27972,32.78597,32.78597,41.19968,8.413704,801.5129,918.072,360.9757,2458065.20709
877,1510077496.73,4831,277,288.6631,92.20827,15.27799,32.78965,32.78965,41.20311,8.41346,801.6301,917.9135,361.032,2458065.20714
878,1510077501.73,4831,277,288.6229,92.17792,15.26917,32.7954,32.7954,41.2101,8.414696,801.856,918.0222,361.3199,2458065.2072
879,1510077506.73,4831,277,288.4065,92.14304,15.28644,32.79604,32.79604,41.21024,8.414192,801.8004,917.9591,360.7562,2458065.20726
880,1510077511.73,4831,277,288.3644,92.1229,15.28305,32.79932,32.79932,41.21555,8.416222,801.9753,917.939,360.8668,2458065.20732
881,1510077516.73,4831,277,288.1738,92.06639,15.28526,32.80598,32.80598,41.21767,8.411682,802.0094,917.9604,360.7947,2458065.20738
882,1510077521.73,4831,277,288.2233,92.08253,15.28544,32.8039,32.8039,41.21918,8.415276,802.0568,917.9733,360.7889,2458065.20743
883,1510077526.73,4831,277,288.143,92.05786,15.28592,32.80692,32.80692,41.22162,8.414703,802.1653,917.9189,360.7733,2458065.20749
884,1510077531.73,4831,277,288.0595,92.02459,15.28259,32.81185,32.81185,41.22595,8.414101,802.2756,918.007,360.8819,2458065.20755
885,1510077536.73,4831,277,288.0218,92.01991,15.28631,32.81163,32.81163,41.22655,8.414917,802.3051,917.9118,360.7605,2458065.20761
886,1510077541.73,4831,277,287.9424,92.00157,15.28987,32.81317,32.81317,41.22708,8.41391,802.3812,917.9783,360.6444,2458065.20767
887,1510077546.73,4831,277,287.8701,91.97877,15.29,32.81603,32.81603,41.23068,8.41465,802.4091,917.8331,360.6402,2458065.20772
888,1510077551.73,4831,277,287.7349,91.95474,15.29971,32.81696,32.81696,41.23239,8.415436,802.3796,917.8452,360.323,2458065.20778
889,1510077556.73,4831,277,287.7134,91.93829,15.29487,32.82009,32.82009,41.23532,8.41523,802.5529,917.8585,360.4813,2458065.20784
890,1510077561.73,4831,277,287.5753,91.88705,15.29125,32.82737,32.82737,41.23929,8.411919,802.7008,917.8758,360.5992,2458065.2079
891,1510077566.73,4831,277,287.5793,91.89578,15.29503,32.82544,32.82544,41.24103,8.415588,802.6946,917.8481,360.4759,2458065.20795
892,1510077571.73,4831,277,287.5253,91.88386,15.29773,32.82636,32.82636,41.23979,8.413429,802.6934,917.7615,360.3878,2458065.20801
893,1510077576.73,4831,277,287.4348,91.84612,15.29327,32.83212,32.83212,41.24721,8.415092,803.0561,917.7603,360.5334,2458065.20807
894,1510077581.73,4831,277,287.2953,91.79589,15.2904,32.8391,32.8391,41.25217,8.413063,803.1861,917.7484,360.6271,2458065.20813
895,1510077586.73,4831,277,287.1011,91.7462,15.29668,32.84404,32.84404,41.25816,8.414124,803.3785,917.8116,360.4221,2458065.20819
896,1510077591.73,4831,277,286.9281,91.69002,15.29621,32.85127,32.85127,41.26579,8.41452,803.5366,917.7388,360.4374,2458065.20824
897,1510077596.73,4831,277,286.9197,91.68324,15.29413,32.85258,32.85258,41.26662,8.414032,803.6515,917.7852,360.5052,2458065.2083
898,1510077601.73,4831,277,286.8259,91.63518,15.28498,32.86068,32.86068,41.27466,8.413979,803.8818,917.713,360.8038,2458065.20836
899,1510077606.73,4831,277,286.6319,91.5796,15.2882,32.86705,32.86705,41.27968,8.412628,803.9172,917.7455,360.6987,2458065.20842
900,1510077611.73,4831,277,286.6444,91.58927,15.29109,32.86519,32.86519,41.27921,8.414017,803.9539,917.7233,360.6044,2458065.20848
901,1510077616.73,4831,277,286.697,91.59922,15.28764,32.86467,32.86467,41.2778,8.413132,803.9938,917.7788,360.717,2458065.20853
902,1510077621.73,4831,277,286.5602,91.54822,15.2839,32.87198,32.87198,41.28558,8.413605,804.1297,917.752,360.8391,2458065.20859
903,1510077626.73,4831,277,286.5147,91.54642,15.29038,32.87079,32.87079,41.28508,8.414291,804.1622,917.7518,360.6276,2458065.20865
904,1510077631.73,4831,277,286.4655,91.51626,15.28305,32.87623,32.87623,41.29012,8.413887,804.3534,917.7686,360.8668,2458065.20871
905,1510077636.73,4831,277,286.4113,91.50874,15.28802,32.87611,32.87611,41.29063,8.414528,804.2794,917.7833,360.7048,2458065.20877
906,1510077641.73,4831,277,286.4062,91.51192,15.29046,32.87517,32.87517,41.29083,8.415665,804.3591,917.736,360.6249,2458065.20882
907,1510077646.73,4831,277,286.3123,91.47929,15.28911,32.87962,32.87962,41.29532,8.415703,804.3876,917.6927,360.6691,2458065.20888
908,1510077651.73,4831,277,286.307,91.46197,15.28118,32.88355,32.88355,41.29634,8.412788,804.6213,917.7554,360.928,2458065.20894
909,1510077656.73,4831,277,286.2927,91.45647,15.28073,32.88435,32.88435,41.29813,8.41378,804.7065,917.817,360.9427,2458065.209
910,1510077661.73,4831,277,286.1684,91.4104,15.27749,32.89092,32.89092,41.30489,8.413963,804.8245,917.8358,361.0483,2458065.20905
911,1510077666.73,4831,277,286.1437,91.39862,15.27553,32.89285,32.89285,41.30734,8.41449,804.8883,917.7357,361.1125,2458065.20911
912,1510077671.73,4831,277,286.0523,91.39091,15.28644,32.89146,32.89146,41.30533,8.413872,804.6901,917.6847,360.7563,2458065.20917
913,1510077676.73,4831,277,286.0259,91.38008,15.28521,32.8931,32.8931,41.30681,8.413704,804.7974,917.7265,360.7963,2458065.20923
914,1510077681.73,4831,277,285.9809,91.36745,15.2861,32.89452,32.89452,41.30821,8.413689,804.7775,917.7706,360.7672,2458065.20929
915,1510077686.73,4831,277,285.9669,91.37064,15.29002,32.89326,32.89326,41.3063,8.413048,804.7003,917.7231,360.6395,2458065.20934
916,1510077691.73,4831,277,286.0385,91.385,15.28567,32.89238,32.89238,41.30643,8.414047,804.7345,917.7519,360.7815,2458065.2094
917,1510077696.73,4831,277,285.9518,91.34058,15.27716,32.8999,32.8999,41.31303,8.413132,804.9771,917.6517,361.0591,2458065.20946
918,1510077701.73,4831,277,286.1221,91.39713,15.27826,32.89245,32.89245,41.30675,8.414299,804.8231,917.7154,361.0233,2458065.20952
919,1510077706.73,4831,277,285.9666,91.34246,15.27572,32.89997,32.89997,41.31334,8.413368,805.0522,917.7523,361.106,2458065.20958
920,1510077711.73,4831,277,285.9811,91.34297,15.27363,32.90036,32.90036,41.31456,8.4142,805.0419,917.7445,361.1743,2458065.20963
921,1510077716.73,4831,277,285.8989,91.30525,15.26781,32.90644,32.90644,41.31999,8.413551,805.3491,917.7635,361.3644,2458065.20969
922,1510077721.73,4831,277,285.8065,91.27628,15.26807,32.91009,32.91009,41.32449,8.414406,805.3589,917.7846,361.3559,2458065.20975
923,1510077726.73,4831,277,285.6624,91.23817,15.27209,32.91408,32.91408,41.3271,8.413025,805.4049,917.7495,361.2245,2458065.20981
924,1510077731.73,4831,277,285.7355,91.24708,15.26473,32.91455,32.91455,41.32921,8.414658,805.4455,917.8233,361.4647,2458065.20986
925,1510077736.73,4831,277,285.7588,91.26484,15.26999,32.91113,32.91113,41.32454,8.413406,805.4,917.7521,361.2931,2458065.20992
926,1510077741.73,4831,277,285.9524,91.31285,15.26297,32.90653,32.90653,41.32076,8.414223,805.2433,917.7148,361.5223,2458065.20998
927,1510077746.73,4831,277,285.7966,91.27788,15.27046,32.90936,32.90936,41.32068,8.411316,805.1298,917.781,361.2777,2458065.21004
928,1510077751.73,4831,277,286.0039,91.33593,15.26634,32.90285,32.90285,41.31596,8.413109,805.0457,917.7474,361.4124,2458065.2101
929,1510077756.73,4831,277,286.1136,91.37936,15.27059,32.89639,32.89639,41.3093,8.41291,804.889,917.7324,361.2734,2458065.21015
930,1510077761.73,4831,277,286.0984,91.37173,15.26919,32.89767,32.89767,41.30937,8.411705,804.8105,917.6943,361.3193,2458065.21021
931,1510077766.73,4831,277,286.1094,91.36852,15.26577,32.89882,32.89882,41.31139,8.412567,804.813,917.7253,361.4308,2458065.21027
932,1510077771.73,4831,277,286.2678,91.41376,15.26306,32.89365,32.89365,41.30763,8.413986,804.6869,917.7554,361.5194,2458065.21033
933,1510077776.73,4831,277,286.2245,91.41353,15.26995,32.89217,32.89217,41.30492,8.412743,804.5886,917.6358,361.2945,2458065.21039
934,1510077781.73,4831,277,286.2022,91.41048,15.27205,32.8921,32.8921,41.30438,8.412285,804.7053,917.7388,361.226,2458065.21044
935,1510077786.73,4831,277,286.1895,91.39829,15.26792,32.89455,32.89455,41.3067,8.412148,804.6765,917.7029,361.3607,2458065.2105
936,1510077791.73,4831,277,286.4442,91.46042,15.25816,32.88876,32.88876,41.30153,8.412766,804.8331,917.7946,361.6792,2458065.21056
937,1510077796.73,4831,277,286.3543,91.45701,15.27099,32.88641,32.88641,41.2984,8.411995,804.6793,917.8555,361.2605,2458065.21062
938,1510077801.73,4831,277,286.3134,91.45025,15.27421,32.88656,32.88656,41.29871,8.412148,804.4575,917.7865,361.1554,2458065.21067
939,1510077806.73,4831,277,286.55,91.47771,15.2498,32.88838,32.88838,41.30147,8.413086,805.0763,917.8851,361.9521,2458065.21073
940,1510077811.73,4831,277,286.3103,91.42878,15.26379,32.89157,32.89157,41.30338,8.411804,805.4717,917.8334,361.4953,2458065.21079
941,1510077816.73,4831,277,286.3295,91.42751,15.26004,32.89255,32.89255,41.30415,8.411606,805.3433,917.8079,361.6178,2458065.21085
942,1510077821.73,4831,277,286.3,91.41927,15.26065,32.89346,32.89346,41.3046,8.411133,805.4416,917.6152,361.5979,2458065.21091
943,1510077826.73,4831,277,286.2609,91.4124,15.26349,32.89372,32.89372,41.3065,8.412781,805.8546,917.5716,361.5052,2458065.21096
944,1510077831.73,4831,277,286.2847,91.42775,15.26741,32.89091,32.89091,41.30214,8.411224,806.5894,917.6747,361.3772,2458065.21102
945,1510077836.73,4831,277,286.0855,91.36689,15.26882,32.89837,32.89837,41.30852,8.410149,788.7975,917.5481,361.3315,2458065.21108
946,1510077841.73,4831,277,286.184,91.38173,15.26038,32.89831,32.89831,41.31087,8.41256,793.3197,917.57,361.6068,2458065.21114
947,1510077846.73,4831,277,286.007,91.36096,15.27857,32.89699,32.89699,41.30844,8.411453,793.4929,917.725,361.0131,2458065.2112
