,Julian_Date,11,Year,Month,Day,Hour,Minute,Second,Seconds_Elapsed
3313,2458065.25122,16.09,2017,11,7,18,1,45.156,669705.156
3314,2458065.25125,16.24,2017,11,7,18,1,47.6076,669707.6076
3315,2458065.25127,16.77,2017,11,7,18,1,50.052,669710.052
3316,2458065.2513,16.45,2017,11,7,18,1,52.5,669712.5
3317,2458065.25133,16.91,2017,11,7,18,1,54.948,669714.948
3318,2458065.25136,16.7,2017,11,7,18,1,57.3924,669717.3924
3321,2458065.25143,16.16,2017,11,7,18,2,3.786,669723.786
3322,2458065.25146,16.4,2017,11,7,18,2,6.21600000001,669726.216
3323,2458065.25149,16.48,2017,11,7,18,2,8.66760000001,669728.6676
3324,2458065.25152,16.66,2017,11,7,18,2,11.1012,669731.1012
3325,2458065.25155,16.38,2017,11,7,18,2,13.5744,669733.5744
3326,2458065.25157,16.28,2017,11,7,18,2,16.0008,669736.0008
3327,2458065.2516,16.46,2017,11,7,18,2,18.4488,669738.4488
3328,2458065.25163,16.51,2017,11,7,18,2,20.8752,669740.8752
3329,2458065.25166,16.8,2017,11,7,18,2,23.3196,669743.3196
3330,2458065.25169,16.3,2017,11,7,18,2,25.7856,669745.7856
3333,2458065.25176,16.23,2017,11,7,18,2,32.1828,669752.1828
3334,2458065.25179,16.94,2017,11,7,18,2,34.6344,669754.6344
3335,2458065.25182,16.07,2017,11,7,18,2,37.0644,669757.0644
3336,2458065.25185,16.47,2017,11,7,18,2,39.516,669759.516
3337,2458065.25187,16.74,2017,11,7,18,2,41.946,669761.946
3338,2458065.2519,16.6,2017,11,7,18,2,44.3976,669764.3976
3339,2458065.25193,16.79,2017,11,7,18,2,47.0328,669767.0328
3340,2458065.25196,16.41,2017,11,7,18,2,49.5024,669769.5024
3341,2458065.25199,16.39,2017,11,7,18,2,51.9252,669771.9252
3342,2458065.25202,16.43,2017,11,7,18,2,54.366,669774.366
3345,2458065.25209,16.58,2017,11,7,18,3,0.75959999999,669780.7596
3346,2458065.25212,16.59,2017,11,7,18,3,3.2076,669783.2076
3347,2458065.25215,16.5,2017,11,7,18,3,5.6592,669785.6592
3348,2458065.25218,16.73,2017,11,7,18,3,8.09280000001,669788.0928
3349,2458065.25221,16.75,2017,11,7,18,3,10.5408,669790.5408
3350,2458065.25223,16.39,2017,11,7,18,3,12.9672,669792.9672
3351,2458065.25226,16.62,2017,11,7,18,3,15.4188,669795.4188
3352,2458065.25229,16.48,2017,11,7,18,3,17.8416,669797.8416
3353,2458065.25232,16.6,2017,11,7,18,3,20.286,669800.286
3354,2458065.25235,16.73,2017,11,7,18,3,22.7736,669802.7736
3357,2458065.25242,16.45,2017,11,7,18,3,29.1528,669809.1528
3358,2458065.25245,16.5,2017,11,7,18,3,31.608,669811.608
3359,2458065.25248,16.29,2017,11,7,18,3,34.038,669814.038
3360,2458065.25251,16.63,2017,11,7,18,3,36.4932,669816.4932
3361,2458065.25253,16.42,2017,11,7,18,3,38.9268,669818.9268
3362,2458065.25256,16.52,2017,11,7,18,3,41.3748,669821.3748
3363,2458065.25259,16.42,2017,11,7,18,3,43.8048,669823.8048
3364,2458065.25262,16.38,2017,11,7,18,3,46.2528,669826.2528
3365,2458065.25265,16.58,2017,11,7,18,3,48.6792,669828.6792
3366,2458065.25268,16.37,2017,11,7,18,3,51.1488,669831.1488
3369,2458065.25275,16.74,2017,11,7,18,3,57.546,669837.546
3370,2458065.25278,16.34,2017,11,7,18,3,59.976,669839.976
3371,2458065.25281,15.98,2017,11,7,18,4,2.4312,669842.4312
3372,2458065.25283,16.25,2017,11,7,18,4,4.86479999999,669844.8648
3373,2458065.25286,16.67,2017,11,7,18,4,7.32,669847.32
3374,2458065.25289,16.55,2017,11,7,18,4,9.8472,669849.8472
3375,2458065.25292,16.65,2017,11,7,18,4,12.3888,669852.3888
3376,2458065.25295,16.79,2017,11,7,18,4,14.8116,669854.8116
3377,2458065.25298,16.43,2017,11,7,18,4,17.2524,669857.2524
3378,2458065.25301,16.19,2017,11,7,18,4,19.722,669859.722
3381,2458065.25308,16.29,2017,11,7,18,4,26.0796,669866.0796
3383,2458065.25314,15.99,2017,11,7,18,4,30.9828,669870.9828
3384,2458065.25316,16.39,2017,11,7,18,4,33.4344,669873.4344
3385,2458065.25319,16.62,2017,11,7,18,4,35.8608,669875.8608
3386,2458065.25322,16.19,2017,11,7,18,4,38.3088,669878.3088
3387,2458065.25325,16.53,2017,11,7,18,4,40.7352,669880.7352
3389,2458065.25331,16.59,2017,11,7,18,4,45.606,669885.606
3390,2458065.25333,16.17,2017,11,7,18,4,48.0756,669888.0756
3393,2458065.25341,16.58,2017,11,7,18,4,54.4836,669894.4836
3394,2458065.25344,16.58,2017,11,7,18,4,56.9172,669896.9172
3395,2458065.25346,16.65,2017,11,7,18,4,59.3724,669899.3724
3396,2458065.25349,16.48,2017,11,7,18,5,1.8024,669901.8024
3397,2458065.25352,16.37,2017,11,7,18,5,4.254,669904.254
3398,2458065.25355,16.81,2017,11,7,18,5,6.684,669906.684
3399,2458065.25358,16.74,2017,11,7,18,5,9.1428,669909.1428
3400,2458065.25361,16.45,2017,11,7,18,5,11.5656,669911.5656
3401,2458065.25363,16.51,2017,11,7,18,5,14.0136,669914.0136
3402,2458065.25366,16.41,2017,11,7,18,5,16.4796,669916.4796
3405,2458065.25374,16.58,2017,11,7,18,5,22.8444,669922.8444
3406,2458065.25377,16.6,2017,11,7,18,5,25.2996,669925.2996
3407,2458065.25379,16.64,2017,11,7,18,5,27.7296,669927.7296
3408,2458065.25382,16.28,2017,11,7,18,5,30.1812,669930.1812
3409,2458065.25385,16.63,2017,11,7,18,5,32.6148,669932.6148
3410,2458065.25388,16.26,2017,11,7,18,5,35.16,669935.16
3411,2458065.25391,16.2,2017,11,7,18,5,37.6728,669937.6728
3412,2458065.25394,16.4,2017,11,7,18,5,40.1208,669940.1208
3413,2458065.25397,16.58,2017,11,7,18,5,42.5868,669942.5868
3414,2458065.25399,16.52,2017,11,7,18,5,45.0528,669945.0528
3417,2458065.25407,16.55,2017,11,7,18,5,51.4644,669951.4644
3418,2458065.2541,16.2,2017,11,7,18,5,53.8908,669953.8908
3419,2458065.25412,16.33,2017,11,7,18,5,56.3424,669956.3424
3420,2458065.25415,16.94,2017,11,7,18,5,58.7724,669958.7724
3421,2458065.25418,16.6,2017,11,7,18,6,1.22040000001,669961.2204
3422,2458065.25421,16.11,2017,11,7,18,6,3.6684,669963.6684
3423,2458065.25424,16.17,2017,11,7,18,6,6.11280000001,669966.1128
3424,2458065.25427,16.87,2017,11,7,18,6,8.5392,669968.5392
3425,2458065.25429,15.95,2017,11,7,18,6,10.9836,669970.9836
3429,2458065.2544,16.3,2017,11,7,18,6,19.8252,669979.8252
3430,2458065.25442,16.18,2017,11,7,18,6,22.2804,669982.2804
3431,2458065.25445,16.32,2017,11,7,18,6,24.714,669984.714
3432,2458065.25448,16.02,2017,11,7,18,6,27.1728,669987.1728
3433,2458065.25451,15.92,2017,11,7,18,6,29.6028,669989.6028
3434,2458065.25454,16.93,2017,11,7,18,6,32.0508,669992.0508
3435,2458065.25457,16.62,2017,11,7,18,6,34.4808,669994.4808
3436,2458065.25459,16.21,2017,11,7,18,6,36.9288,669996.9288
3437,2458065.25462,16.17,2017,11,7,18,6,39.3948,669999.3948
3438,2458065.25465,16.4,2017,11,7,18,6,41.8428,670001.8428
3441,2458065.25472,16.28,2017,11,7,18,6,48.24,670008.24
3442,2458065.25475,16.33,2017,11,7,18,6,50.6952,670010.6952
3443,2458065.25478,16.33,2017,11,7,18,6,53.1468,670013.1468
3444,2458065.25481,16.88,2017,11,7,18,6,55.5768,670015.5768
3445,2458065.25484,16.82,2017,11,7,18,6,58.0248,670018.0248
3446,2458065.25487,16.74,2017,11,7,18,7,0.555599999993,670020.5556
3447,2458065.2549,16.48,2017,11,7,18,7,3.1008,670023.1008
3448,2458065.25493,16.52,2017,11,7,18,7,5.52360000001,670025.5236
3449,2458065.25495,16.51,2017,11,7,18,7,7.97159999999,670027.9716
3450,2458065.25498,16.27,2017,11,7,18,7,10.4376,670030.4376
3453,2458065.25506,16.88,2017,11,7,18,7,16.8168,670036.8168
3454,2458065.25508,16.43,2017,11,7,18,7,19.2648,670039.2648
3455,2458065.25511,16.52,2017,11,7,18,7,21.6948,670041.6948
3456,2458065.25514,16.58,2017,11,7,18,7,24.1428,670044.1428
3457,2458065.25517,16.05,2017,11,7,18,7,26.5728,670046.5728
3458,2458065.2552,16.51,2017,11,7,18,7,29.0172,670049.0172
3459,2458065.25523,16.75,2017,11,7,18,7,31.4436,670051.4436
3460,2458065.25525,16.31,2017,11,7,18,7,33.8952,670053.8952
3461,2458065.25528,16.62,2017,11,7,18,7,36.3792,670056.3792
3462,2458065.25531,16.73,2017,11,7,18,7,38.8236,670058.8236
3465,2458065.25538,16.13,2017,11,7,18,7,45.2604,670065.2604
3466,2458065.25541,16.9,2017,11,7,18,7,47.7048,670067.7048
3467,2458065.25544,16.54,2017,11,7,18,7,50.1528,670070.1528
3468,2458065.25547,17.02,2017,11,7,18,7,52.6152,670072.6152
3469,2458065.2555,16.69,2017,11,7,18,7,55.0632,670075.0632
3470,2458065.25553,16.36,2017,11,7,18,7,57.4896,670077.4896
3471,2458065.25555,17.0,2017,11,7,18,7,59.9376,670079.9376
3472,2458065.25558,16.92,2017,11,7,18,8,2.364,670082.364
3473,2458065.25561,16.74,2017,11,7,18,8,4.812,670084.812
3474,2458065.25564,16.68,2017,11,7,18,8,7.278,670087.278
3479,2458065.25577,16.72,2017,11,7,18,8,18.5208,670098.5208
3480,2458065.2558,16.93,2017,11,7,18,8,20.9796,670100.9796
3481,2458065.25583,16.95,2017,11,7,18,8,23.4096,670103.4096
3482,2458065.25585,16.26,2017,11,7,18,8,25.8612,670105.8612
3483,2458065.25588,16.75,2017,11,7,18,8,28.2984,670108.2984
3484,2458065.25591,16.53,2017,11,7,18,8,30.7464,670110.7464
3485,2458065.25594,16.25,2017,11,7,18,8,33.2124,670113.2124
3486,2458065.25597,16.57,2017,11,7,18,8,35.646,670115.646
3489,2458065.25604,16.31,2017,11,7,18,8,42.0324,670122.0324
3490,2458065.25607,16.55,2017,11,7,18,8,44.466,670124.466
3492,2458065.25613,16.64,2017,11,7,18,8,49.3512,670129.3512
3493,2458065.25616,16.6,2017,11,7,18,8,51.7992,670131.7992
3494,2458065.25618,16.74,2017,11,7,18,8,54.2508,670134.2508
3495,2458065.25621,16.57,2017,11,7,18,8,56.6988,670136.6988
3496,2458065.25624,16.74,2017,11,7,18,8,59.1216,670139.1216
3497,2458065.25627,16.03,2017,11,7,18,9,1.58040000001,670141.5804
3498,2458065.2563,16.38,2017,11,7,18,9,4.0464,670144.0464
3501,2458065.25637,16.75,2017,11,7,18,9,10.4076,670150.4076
3502,2458065.2564,16.88,2017,11,7,18,9,12.8664,670152.8664
3503,2458065.25643,16.39,2017,11,7,18,9,15.2964,670155.2964
3504,2458065.25646,16.49,2017,11,7,18,9,17.748,670157.748
3505,2458065.25648,16.5,2017,11,7,18,9,20.178,670160.178
3506,2458065.25651,16.31,2017,11,7,18,9,22.626,670162.626
3507,2458065.25654,16.18,2017,11,7,18,9,25.0524,670165.0524
3508,2458065.25657,16.59,2017,11,7,18,9,27.504,670167.504
3509,2458065.2566,16.63,2017,11,7,18,9,29.97,670169.97
3510,2458065.25663,16.58,2017,11,7,18,9,32.4072,670172.4072
3513,2458065.2567,16.36,2017,11,7,18,9,38.8116,670178.8116
3514,2458065.25673,16.66,2017,11,7,18,9,41.2452,670181.2452
3515,2458065.25676,16.82,2017,11,7,18,9,43.6968,670183.6968
3516,2458065.25678,16.38,2017,11,7,18,9,46.1304,670186.1304
3517,2458065.25681,16.5,2017,11,7,18,9,48.582,670188.582
3518,2458065.25684,16.79,2017,11,7,18,9,51.012,670191.012
3519,2458065.25687,16.34,2017,11,7,18,9,53.4564,670193.4564
3520,2458065.2569,16.09,2017,11,7,18,9,55.908,670195.908
3521,2458065.25693,16.48,2017,11,7,18,9,58.3488,670198.3488
3522,2458065.25695,16.53,2017,11,7,18,10,0.818399999997,670200.8184
3525,2458065.25703,16.39,2017,11,7,18,10,7.19760000001,670207.1976
3526,2458065.25706,16.27,2017,11,7,18,10,9.6528,670209.6528
3528,2458065.25711,16.47,2017,11,7,18,10,14.5416,670214.5416
3529,2458065.25714,16.24,2017,11,7,18,10,16.968,670216.968
3530,2458065.25717,16.67,2017,11,7,18,10,19.416,670219.416
3531,2458065.2572,16.49,2017,11,7,18,10,21.846,670221.846
3532,2458065.25723,16.54,2017,11,7,18,10,24.294,670224.294
3533,2458065.25725,16.19,2017,11,7,18,10,26.7636,670226.7636
3534,2458065.25728,16.47,2017,11,7,18,10,29.2152,670229.2152
3537,2458065.25736,16.86,2017,11,7,18,10,35.6232,670235.6232
3538,2458065.25738,16.85,2017,11,7,18,10,38.0532,670238.0532
3539,2458065.25741,16.98,2017,11,7,18,10,40.5048,670240.5048
3540,2458065.25744,16.35,2017,11,7,18,10,42.9348,670242.9348
3541,2458065.25747,16.41,2017,11,7,18,10,45.3936,670245.3936
3542,2458065.2575,16.61,2017,11,7,18,10,47.8236,670247.8236
3543,2458065.25753,16.34,2017,11,7,18,10,50.2752,670250.2752
3544,2458065.25755,15.88,2017,11,7,18,10,52.7016,670252.7016
3545,2458065.25758,16.64,2017,11,7,18,10,55.1712,670255.1712
3546,2458065.25761,16.28,2017,11,7,18,10,57.6336,670257.6336
3549,2458065.25769,16.72,2017,11,7,18,11,4.0164,670264.0164
3550,2458065.25771,16.46,2017,11,7,18,11,6.47159999999,670266.4716
3551,2458065.25774,16.47,2017,11,7,18,11,8.9052,670268.9052
3552,2458065.25777,16.3,2017,11,7,18,11,11.3568,670271.3568
3553,2458065.2578,16.93,2017,11,7,18,11,13.7904,670273.7904
3554,2458065.25783,16.9,2017,11,7,18,11,16.2384,670276.2384
3555,2458065.25785,16.36,2017,11,7,18,11,18.6648,670278.6648
3556,2458065.25788,16.52,2017,11,7,18,11,21.1128,670281.1128
3557,2458065.25791,16.56,2017,11,7,18,11,23.5788,670283.5788
3558,2458065.25794,16.6,2017,11,7,18,11,26.0268,670286.0268
3561,2458065.25802,16.47,2017,11,7,18,11,32.6364,670292.6364
3562,2458065.25804,16.56,2017,11,7,18,11,35.0628,670295.0628
3563,2458065.25807,16.3,2017,11,7,18,11,37.5108,670297.5108
3564,2458065.2581,16.38,2017,11,7,18,11,39.9444,670299.9444
3565,2458065.25813,16.58,2017,11,7,18,11,42.396,670302.396
3566,2458065.25816,16.57,2017,11,7,18,11,44.8188,670304.8188
3567,2458065.25819,16.48,2017,11,7,18,11,47.2668,670307.2668
3568,2458065.25821,16.48,2017,11,7,18,11,49.7148,670309.7148
3569,2458065.25824,16.53,2017,11,7,18,11,52.1556,670312.1556
3570,2458065.25827,15.88,2017,11,7,18,11,54.618,670314.618
3573,2458065.25834,16.5,2017,11,7,18,12,0.990000000005,670320.99
3574,2458065.25837,16.33,2017,11,7,18,12,3.44160000001,670323.4416
3575,2458065.2584,16.16,2017,11,7,18,12,5.8968,670325.8968
3576,2458065.25843,16.57,2017,11,7,18,12,8.34479999999,670328.3448
3577,2458065.25846,16.5,2017,11,7,18,12,10.7712,670330.7712
3578,2458065.25849,16.25,2017,11,7,18,12,13.2192,670333.2192
3579,2458065.25851,16.71,2017,11,7,18,12,15.6492,670335.6492
3580,2458065.25854,16.4,2017,11,7,18,12,18.09,670338.09
3581,2458065.25857,16.5,2017,11,7,18,12,20.5596,670340.5596
3582,2458065.2586,16.24,2017,11,7,18,12,22.9896,670342.9896
3585,2458065.25867,16.58,2017,11,7,18,12,29.3832,670349.3832
3586,2458065.2587,16.5,2017,11,7,18,12,31.8168,670351.8168
3587,2458065.25873,16.7,2017,11,7,18,12,34.2684,670354.2684
3588,2458065.25876,16.68,2017,11,7,18,12,36.6948,670356.6948
3589,2458065.25879,16.36,2017,11,7,18,12,39.1428,670359.1428
3590,2458065.25881,16.84,2017,11,7,18,12,41.5764,670361.5764
3591,2458065.25884,16.52,2017,11,7,18,12,44.0244,670364.0244
3592,2458065.25887,16.23,2017,11,7,18,12,46.4904,670366.4904
3593,2458065.2589,16.13,2017,11,7,18,12,48.924,670368.924
3594,2458065.25893,16.8,2017,11,7,18,12,51.39,670371.39
3597,2458065.259,16.5,2017,11,7,18,12,57.7692,670377.7692
3598,2458065.25903,16.51,2017,11,7,18,13,0.224400000003,670380.2244
3599,2458065.25906,16.55,2017,11,7,18,13,2.6508,670382.6508
3600,2458065.25909,16.33,2017,11,7,18,13,5.0988,670385.0988
3601,2458065.25911,16.36,2017,11,7,18,13,7.536,670387.536
3602,2458065.25914,16.62,2017,11,7,18,13,9.9876,670389.9876
3603,2458065.25917,16.54,2017,11,7,18,13,12.4104,670392.4104
3604,2458065.2592,16.7,2017,11,7,18,13,14.8584,670394.8584
3606,2458065.25926,16.4,2017,11,7,18,13,19.7652,670399.7652
3609,2458065.25933,16.63,2017,11,7,18,13,26.1984,670406.1984
3610,2458065.25936,16.58,2017,11,7,18,13,28.632,670408.632
3611,2458065.25939,16.5,2017,11,7,18,13,31.0836,670411.0836
3612,2458065.25942,16.36,2017,11,7,18,13,33.5172,670413.5172
3613,2458065.25944,16.41,2017,11,7,18,13,35.9652,670415.9652
3614,2458065.25947,16.1,2017,11,7,18,13,38.388,670418.388
3615,2458065.2595,16.31,2017,11,7,18,13,40.8504,670420.8504
3616,2458065.25953,16.42,2017,11,7,18,13,43.3164,670423.3164
3617,2458065.25956,16.58,2017,11,7,18,13,45.75,670425.75
3618,2458065.25959,16.63,2017,11,7,18,13,48.2124,670428.2124
3621,2458065.25966,16.55,2017,11,7,18,13,54.5772,670434.5772
3622,2458065.25969,16.34,2017,11,7,18,13,57.0504,670437.0504
3623,2458065.25972,16.47,2017,11,7,18,13,59.4804,670439.4804
3624,2458065.25974,16.38,2017,11,7,18,14,1.932,670441.932
3625,2458065.25977,16.29,2017,11,7,18,14,4.3584,670444.3584
3626,2458065.2598,16.57,2017,11,7,18,14,6.8064,670446.8064
3627,2458065.25983,16.12,2017,11,7,18,14,9.2724,670449.2724
3628,2458065.25986,16.21,2017,11,7,18,14,11.7168,670451.7168
3629,2458065.25989,16.76,2017,11,7,18,14,14.2836,670454.2836
3630,2458065.25992,16.02,2017,11,7,18,14,16.8288,670456.8288
3633,2458065.25999,16.77,2017,11,7,18,14,23.2116,670463.2116
3634,2458065.26002,16.69,2017,11,7,18,14,25.638,670465.638
3635,2458065.26005,16.25,2017,11,7,18,14,28.0896,670468.0896
3636,2458065.26008,16.63,2017,11,7,18,14,30.6996,670470.6996
3637,2458065.26011,16.81,2017,11,7,18,14,33.1692,670473.1692
3638,2458065.26013,16.48,2017,11,7,18,14,35.5956,670475.5956
3639,2458065.26016,16.67,2017,11,7,18,14,38.04,670478.04
3640,2458065.26019,16.61,2017,11,7,18,14,40.5024,670480.5024
3641,2458065.26022,16.36,2017,11,7,18,14,42.9324,670482.9324
3642,2458065.26025,16.43,2017,11,7,18,14,45.3948,670485.3948
3645,2458065.26032,16.35,2017,11,7,18,14,51.7668,670491.7668
3646,2458065.26035,16.46,2017,11,7,18,14,54.2256,670494.2256
3647,2458065.26038,16.22,2017,11,7,18,14,56.6736,670496.6736
3648,2458065.26041,16.78,2017,11,7,18,14,59.118,670499.118
3649,2458065.26043,16.68,2017,11,7,18,15,1.54799999999,670501.548
3650,2458065.26046,16.55,2017,11,7,18,15,3.9924,670503.9924
3651,2458065.26049,16.55,2017,11,7,18,15,6.41520000001,670506.4152
3652,2458065.26052,16.67,2017,11,7,18,15,8.88120000001,670508.8812
3653,2458065.26055,16.61,2017,11,7,18,15,11.3472,670511.3472
3654,2458065.26058,16.6,2017,11,7,18,15,13.7772,670513.7772
3657,2458065.26065,16.98,2017,11,7,18,15,20.1636,670520.1636
3658,2458065.26068,16.26,2017,11,7,18,15,22.5936,670522.5936
3659,2458065.26071,16.78,2017,11,7,18,15,25.0488,670525.0488
3660,2458065.26073,16.82,2017,11,7,18,15,27.4788,670527.4788
3661,2458065.26076,16.6,2017,11,7,18,15,29.9304,670529.9304
3662,2458065.26079,16.03,2017,11,7,18,15,32.3568,670532.3568
3663,2458065.26082,16.07,2017,11,7,18,15,34.8084,670534.8084
3664,2458065.26085,16.66,2017,11,7,18,15,37.2744,670537.2744
3665,2458065.26088,16.06,2017,11,7,18,15,39.7188,670539.7188
3666,2458065.2609,16.47,2017,11,7,18,15,42.1848,670542.1848
3669,2458065.26098,16.43,2017,11,7,18,15,48.5496,670548.5496
3670,2458065.26101,16.44,2017,11,7,18,15,51.0012,670551.0012
3671,2458065.26104,16.77,2017,11,7,18,15,53.442,670553.442
3672,2458065.26106,16.75,2017,11,7,18,15,55.89,670555.89
3673,2458065.26109,16.37,2017,11,7,18,15,58.4424,670558.4424
3674,2458065.26112,16.07,2017,11,7,18,16,0.980400000003,670560.9804
3675,2458065.26115,16.38,2017,11,7,18,16,3.4068,670563.4068
3676,2458065.26118,16.68,2017,11,7,18,16,5.84760000001,670565.8476
3677,2458065.26121,16.63,2017,11,7,18,16,8.3316,670568.3316
3678,2458065.26124,16.48,2017,11,7,18,16,10.7616,670570.7616
3681,2458065.26131,16.12,2017,11,7,18,16,17.1516,670577.1516
3682,2458065.26134,16.86,2017,11,7,18,16,19.5816,670579.5816
3683,2458065.26137,16.9,2017,11,7,18,16,22.0332,670582.0332
3684,2458065.26139,16.39,2017,11,7,18,16,24.4596,670584.4596
3685,2458065.26142,16.33,2017,11,7,18,16,26.9256,670586.9256
3686,2458065.26145,16.28,2017,11,7,18,16,29.352,670589.352
3687,2458065.26148,16.61,2017,11,7,18,16,31.8,670591.8
3688,2458065.26151,16.77,2017,11,7,18,16,34.266,670594.266
3689,2458065.26154,16.63,2017,11,7,18,16,36.714,670596.714
3690,2458065.26156,16.67,2017,11,7,18,16,39.18,670599.18
3693,2458065.26164,16.24,2017,11,7,18,16,45.5412,670605.5412
3694,2458065.26167,16.19,2017,11,7,18,16,47.9928,670607.9928
3695,2458065.26169,16.02,2017,11,7,18,16,50.4264,670610.4264
